name,area,company,repeat_sales,total_sales,customer_loyalty_score
Vince le Gallen-van der Veen,IT,Höfig Ziegert AG,1,67441.72,67441.72
Mara van der Ven,Marketing,"Luyckx, Cornelis en Christiaens NV",1,41276.75,41276.75
Laura Beijring-Broek,Marketing,van Berkel Groep,1,53837.12,53837.12
Jayda Adriaensdr,Finance,Verbruggen BV,1,49903.2,49903.2
Myrthe Heymans-Nedermeijer,HR,van de Kooij & Chevresson,1,91028.96,91028.96
Senna Zuidweg,HR,Lambert CommV,1,80787.64,80787.64
Matthias Heinrichs,Marketing,van Zwaben & Terry,1,87566.17,87566.17
Maja van Salmen,Games,Deman VOF,1,42697.17,42697.17
Quinn Mulder,HR,Huysmans-Bauwens BV,1,58046.88,58046.88
Pepijn van Verdun,HR,"Claeys, Luyten en Desmedt VOF",1,61807.28,61807.28
Stefan Roodesteijn,Games,Royal Gerrits,1,55842.9,55842.9
Stefan Roodesteijn,Games,Kramp,1,55842.9,55842.9
Stefan Roodesteijn,Games,Fliegner,1,55842.9,55842.9
Milan van der Mast,HR,Krebs Weller OHG mbH,1,67132.35,67132.35
Luuk Arens,Finance,Van Laere BV,1,46664.52,46664.52
Joshua Michiels,IT,Bolnbach,1,43361.86,43361.86
Joshua Michiels,IT,Albers,1,43361.86,43361.86
Joris le Luc,Games,Dierick VOF,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Stichting Köster,1,44127.39,44127.39
Vajèn Willems-Adriaensdr,Games,Van Damme-Demeyer NV,1,65506.6,65506.6
Charlotte Belpere,IT,Mangold,1,85633.32,85633.32
Esmee Wipstrik,Marketing,Kostolzin Jacob AG,1,73237.29,73237.29
Esmee Wipstrik,Marketing,Beer KG,1,73237.29,73237.29
Pieter van Dommelen,Marketing,Veenendaal & Dachgeldt,1,84520.0,84520.0
Bradley de Lange,Games,Röhricht Wesack Stiftung & Co. KG,1,74206.82,74206.82
Bradley de Lange,Games,Deckers-Van der Auwera NV,1,74206.82,74206.82
Thijs Gruijl,Marketing,Stamrood NV,1,84178.45,84178.45
Maartje Vandenbergh,HR,Jungfer Roskoth AG & Co. KGaA,1,44414.67,44414.67
Zeynep Greij,Finance,Lindau,1,40895.58,40895.58
Valerie Arnold-van Geest,Finance,NTS Group,1,76773.86,76773.86
Ali Hollander,IT,Brouwers-Gielen CV,1,99653.96,99653.96
Luca Sprong-Brievingh,Games,Latier & Meeres,1,46029.36,46029.36
Luca Sprong-Brievingh,Games,"Cornelis, Claeys en De Clerck BV",1,46029.36,46029.36
Merijn Verhoeven,Finance,Davids,1,75557.45,75557.45
Alexander Muijs,Games,Sölzer,1,77389.49,77389.49
Gijs Ghoerle-van der Leek,HR,Graf,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,Mohaupt,1,93859.22,93859.22
Carlijn Jacquot,IT,Sanoma,1,67743.27,67743.27
Carlijn Jacquot,IT,Goossens-Poelmans CV,1,67743.27,67743.27
Luuk Pratt,IT,Van Loo-Vos VOF,1,97823.41,97823.41
Noah Speijer,IT,Heydrich Carsten KG,1,94710.36,94710.36
Jasmijn Zaal,Games,van Egisheim BV,1,68415.92,68415.92
Jasmijn Zaal,Games,Simonis Groep,1,68415.92,68415.92
Yassin Kleijse,HR,Mitschke,1,97627.02,97627.02
Riley Blokland-Kleibrink,HR,"Proost, Mahieu en Verwimp BV",1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,Andries BV,1,67441.72,67441.72
Dean Frankhuizen,Finance,Stroh GmbH,1,30551.74,30551.74
Laura Beijring-Broek,Marketing,Schlosser OHG mbH,1,53837.12,53837.12
Matthijs Galenzone,HR,Tata Steel,1,96129.04,96129.04
Senna Zuidweg,HR,Veen Bosch & Keuning Uitgeversgroep,1,80787.64,80787.64
Senna Zuidweg,HR,Hiller,1,80787.64,80787.64
Koen van Evelingen,IT,Peeters VOF,1,36978.84,36978.84
Berat Wipstrik-Groen,HR,Pison BV,1,42793.2,42793.2
Berat Wipstrik-Groen,HR,Mazars,1,42793.2,42793.2
Matthias Heinrichs,Marketing,Caldic,1,87566.17,87566.17
Arthur Recers,IT,Gertz Carsten GmbH & Co. KG,1,44507.89,44507.89
Luuk Arens,Finance,Koninklijke Wigman,1,46664.52,46664.52
Faas Haring,Finance,de Swart & de Kale,1,43985.41,43985.41
Vera Wolters,IT,MSD,1,63660.33,63660.33
Noah Schellekens,IT,"Reynaert, Horemans en Verhaegen CommV",1,49655.4,49655.4
Azra de Grunt,Marketing,Nohlmans Thies AG,1,96145.23,96145.23
Vajèn Willems-Adriaensdr,Games,"Van Dooren, Braem en De Vos CV",1,65506.6,65506.6
Vajèn Willems-Adriaensdr,Games,"Swinnen, Dekeyser en Driesen CV",1,65506.6,65506.6
Charlotte Belpere,IT,van Enschot BV,1,85633.32,85633.32
Lorenzo Goderts,Finance,Vermeir-Vermeiren BV,1,96820.43,96820.43
Thijs Gruijl,Marketing,Desmet NV,1,84178.45,84178.45
Zeynep Greij,Finance,Juncken Barth GmbH & Co. KGaA,1,40895.58,40895.58
Lola van der Noot,HR,Mülichen KG,1,96114.92,96114.92
Faas van der Stael,HR,Hellemans-Bauwens CommV,1,70583.3,70583.3
Merijn Verhoeven,Finance,"Van Genechten, Janssen en Vinck BV",1,75557.45,75557.45
Sophia Engels,Finance,de Bruin BV,1,91293.47,91293.47
Alexander Muijs,Games,Ziegert GbR,1,77389.49,77389.49
Bente Groote,IT,Wilmont NV,1,62646.44,62646.44
Bente Groote,IT,Ceuppens CommV,1,62646.44,62646.44
Luuk Pratt,IT,Van Hecke-Vereecke NV,1,97823.41,97823.41
Berat Hakker,Finance,Gielen CV,1,45539.4,45539.4
Berat Hakker,Finance,Lemmens-Adriaensen VOF,1,45539.4,45539.4
Berat Hakker,Finance,Harloff,1,45539.4,45539.4
Vincent Bouhuizen,Finance,Rogge Knappe AG & Co. KG,1,87128.54,87128.54
Valentijn Buijs,IT,Devos-Dewaele BV,1,68194.34,68194.34
Merel Rippey,HR,Nerger Hartung AG & Co. KGaA,1,44297.19,44297.19
Azra Claesner,Marketing,De Smet BV,1,48783.07,48783.07
Yassin Kleijse,HR,Pruschke Junck GmbH & Co. OHG,1,97627.02,97627.02
Vince le Gallen-van der Veen,IT,De Meester-Bollen NV,1,67441.72,67441.72
Mara van der Ven,Marketing,"Bekaert, De Groote en Vandenbroucke BV",1,41276.75,41276.75
Sophie Ketting-van de Berg,HR,"Vandaele, Van Dyck en Pauwels VOF",1,97188.12,97188.12
Sophie Ketting-van de Berg,HR,Rosemann,1,97188.12,97188.12
Nadine Kunen-van de Wal,IT,van Laarhoven NV,1,57177.61,57177.61
Charlotte Ariens Ansems,Finance,Adler,1,94881.56,94881.56
Maya Tuithof,Games,ASR Vastgoed ontwikkeling,1,98861.3,98861.3
Senna Zuidweg,HR,Matthäi GbR,1,80787.64,80787.64
Berat Wipstrik-Groen,HR,Acer,1,42793.2,42793.2
Selena Laffray,HR,"Verboven, Driesen en Ooms CommV",1,72794.05,72794.05
Jack van de Ven,Marketing,Lannoo Meulenhoff,1,64958.88,64958.88
Jack van de Ven,Marketing,Krebs Jungfer GmbH & Co. KG,1,64958.88,64958.88
Jack van de Ven,Marketing,Strukton,1,64958.88,64958.88
Maja van Salmen,Games,Scholz GbR,1,42697.17,42697.17
Pepijn van Verdun,HR,Trubin Stiftung & Co. KG,1,61807.28,61807.28
Elize de Groot,HR,Bruder,1,96989.69,96989.69
Elise Vegt-Kosten,Games,Kalman & Maaswinkel,1,70273.48,70273.48
Milan van der Mast,HR,Matthäi,1,67132.35,67132.35
Stef van Schevinghuizen-Smit,Games,Verhoeven-Claus CV,1,99889.55,99889.55
Sep Cant-Vandenbergh,IT,Zijlemans & van Wessex,1,57751.6,57751.6
Vincent Mathurin,Games,"De Backer, Moerman en Desmet CommV",1,44933.21,44933.21
Rosa Kuipers,Marketing,Roskoth GmbH,1,37606.9,37606.9
Emily Coreth von und zu Coredo und Starkenberg,Finance,Döring Finke AG,1,44127.39,44127.39
Esmee Wipstrik,Marketing,Metz GmbH & Co. KGaA,1,73237.29,73237.29
Jesper Niermann,Finance,van der Plas & Jurrijens,1,53690.67,53690.67
Emir Breugelensis,Marketing,Claesner Groep,1,73115.48,73115.48
Tyler Joosten,Finance,Koninklijke Cant,1,44315.02,44315.02
Thijs Gruijl,Marketing,Witteveen+Bos,1,84178.45,84178.45
Lola van der Noot,HR,Beckers-Depoorter CV,1,96114.92,96114.92
Lola van der Noot,HR,Koninklijke van Oudewater,1,96114.92,96114.92
Liz van Hostaden,IT,Steenbeek NV,1,64619.58,64619.58
Liz van Hostaden,IT,Scholtz e.G.,1,64619.58,64619.58
Noor van Henegouwen,Games,Jäkel Stey GmbH,1,68721.94,68721.94
Sophia Engels,Finance,Caspar,1,91293.47,91293.47
Joey Blees,Finance,Stichting Boer,1,80254.71,80254.71
Joey Blees,Finance,Stichting Hondeveld,1,80254.71,80254.71
Alexander Muijs,Games,Royal de Koning,1,77389.49,77389.49
Alexander Muijs,Games,van Salm BV,1,77389.49,77389.49
Carlijn Jacquot,IT,van Bernicia & Simonis,1,67743.27,67743.27
Luuk Pratt,IT,Bruggeman BV,1,97823.41,97823.41
Vincent Bouhuizen,Finance,Vandewalle-Rombaut CommV,1,87128.54,87128.54
Ties Mulders,HR,Ring Hande OHG mbH,1,56797.57,56797.57
Phileine Huurdeman,Marketing,Weyland & van Beeck,1,82580.83,82580.83
Jasmijn Zaal,Games,AFAS,1,68415.92,68415.92
Yassin Kleijse,HR,Mitschke OHG mbH,1,97627.02,97627.02
Luka Honing-Velderman,Marketing,"Goyvaerts, Goethals en Vandewalle BV",1,73967.46,73967.46
Luka Honing-Velderman,Marketing,Lange Misicher AG & Co. KGaA,1,73967.46,73967.46
Benjamin van Laon,Games,Royal HaskoningDHV,1,72307.82,72307.82
Riley Blokland-Kleibrink,HR,Buelens-Janssens BV,1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,AkzoNobel,1,67441.72,67441.72
Dylan Kok-Kerkhof,IT,Jopich Scholz GmbH & Co. OHG,1,94432.14,94432.14
Laura Beijring-Broek,Marketing,Thies Mentzel AG,1,53837.12,53837.12
Jayda Adriaensdr,Finance,Thijs NV,1,49903.2,49903.2
Jayda Adriaensdr,Finance,Verlinden-De Backer NV,1,49903.2,49903.2
Matthijs Galenzone,HR,Scharroo Groep,1,96129.04,96129.04
Charlotte Ariens Ansems,Finance,De Smet-Maes VOF,1,94881.56,94881.56
Charlotte Ariens Ansems,Finance,Warmer Schmidtke GmbH,1,94881.56,94881.56
Maya Tuithof,Games,Rosemann GmbH,1,98861.3,98861.3
Senna Zuidweg,HR,Koninklijke Zeemans,1,80787.64,80787.64
Jack van de Ven,Marketing,Karz Lehmann GmbH & Co. KGaA,1,64958.88,64958.88
Quinn Mulder,HR,Koninklijke de Jonge,1,58046.88,58046.88
Brent de Mol,Games,Werdes BV,1,45137.78,45137.78
Maurits de Pauw-van de Velde,Marketing,Stiebitz,1,61740.16,61740.16
Maurits de Pauw-van de Velde,Marketing,"Helsen, Van Looy en Janssens BV",1,61740.16,61740.16
Milan van der Mast,HR,Pons BV,1,67132.35,67132.35
Milan van der Mast,HR,"Coene, Peeters en Laenen NV",1,67132.35,67132.35
Milan van der Mast,HR,Janssen Groep,1,67132.35,67132.35
Stef van Schevinghuizen-Smit,Games,Van Lierde VOF,1,99889.55,99889.55
Luuk Arens,Finance,Driesen CommV,1,46664.52,46664.52
Sep Cant-Vandenbergh,IT,Adolph Bähr Stiftung & Co. KGaA,1,57751.6,57751.6
Evie Godfrey van Alemannië-Smits,Marketing,Elsemulder & Vergeer,1,69087.12,69087.12
Jolie Tillmanno,Games,Jäntsch,1,44052.15,44052.15
Jolie Tillmanno,Games,Süßebier AG,1,44052.15,44052.15
Jolie Tillmanno,Games,"Coenen, Jacobs en Hermans VOF",1,44052.15,44052.15
Vera Wolters,IT,Archer Daniels Midland Nederland,1,63660.33,63660.33
Joshua Michiels,IT,Koninklijke van der Strigt,1,43361.86,43361.86
Joshua Michiels,IT,Smits Groep,1,43361.86,43361.86
Jesper Niermann,Finance,Vrancken VOF,1,53690.67,53690.67
Jesper Niermann,Finance,"Van Baelen, De Witte en Dierckx CommV",1,53690.67,53690.67
Jesper Niermann,Finance,Grein Groth Döring AG & Co. KG,1,53690.67,53690.67
Pieter van Dommelen,Marketing,"Engelen, Vandenbroucke en Smets BV",1,84520.0,84520.0
Isabel Heribert van Laon,IT,Rombaut BV,1,75313.03,75313.03
Thijs Gruijl,Marketing,Stichting Risma,1,84178.45,84178.45
Zeynep Greij,Finance,"Peeters, Lievens en Ceulemans NV",1,40895.58,40895.58
Zeynep Greij,Finance,de Koning Groep,1,40895.58,40895.58
Faas van der Stael,HR,Warmer Holzapfel GmbH,1,70583.3,70583.3
Merijn Verhoeven,Finance,"Michiels, Engels en Van Goethem CV",1,75557.45,75557.45
Gijs Ghoerle-van der Leek,HR,TUI,1,84489.53,84489.53
Amy Chrodtrud,Finance,Adolph GmbH,1,93885.31,93885.31
Noah Speijer,IT,Dehmel,1,94710.36,94710.36
Noah Speijer,IT,Singh-Vercammen CommV,1,94710.36,94710.36
Valentijn Buijs,IT,Freudenberger KG,1,68194.34,68194.34
Merel Rippey,HR,Winkler,1,44297.19,44297.19
Jan François,HR,Stichting Belpere,1,72432.18,72432.18
Jan François,HR,Jacob,1,72432.18,72432.18
Yassin Kleijse,HR,Zorbach KGaA,1,97627.02,97627.02
Luka Honing-Velderman,Marketing,van de Klashorst BV,1,73967.46,73967.46
Luka Honing-Velderman,Marketing,Nuyts BV,1,73967.46,73967.46
Vince le Gallen-van der Veen,IT,Ahmed-Vermeylen NV,1,67441.72,67441.72
Sophie Ketting-van de Berg,HR,Weijters & Van Bragt,1,97188.12,97188.12
Sophie Ketting-van de Berg,HR,Nuyts VOF,1,97188.12,97188.12
Sophie Ketting-van de Berg,HR,Binner KG,1,97188.12,97188.12
Jayda Adriaensdr,Finance,Boetet BV,1,49903.2,49903.2
Matthijs Galenzone,HR,Vandenbroucke VOF,1,96129.04,96129.04
Myrthe Heymans-Nedermeijer,HR,"Janssen, Martens en De Groote CommV",1,91028.96,91028.96
Maya Tuithof,Games,Verschut NV,1,98861.3,98861.3
Maya Tuithof,Games,Alliander,1,98861.3,98861.3
Jonathan van der Klijn,HR,Van Dessel-Raes BV,1,72531.32,72531.32
Quinn Mulder,HR,van den Nuwenhijsen NV,1,58046.88,58046.88
Pepijn van Verdun,HR,van de Veen Groep,1,61807.28,61807.28
Stefan Roodesteijn,Games,Rosenow GmbH,1,55842.9,55842.9
Stefan Roodesteijn,Games,Fritsch Junitz AG & Co. KG,1,55842.9,55842.9
Stefan Roodesteijn,Games,Heineken,1,55842.9,55842.9
Elize de Groot,HR,Koninklijke Wouters van Eijndhoven,1,96989.69,96989.69
Elize de Groot,HR,Kraushaar,1,96989.69,96989.69
Elize de Groot,HR,Stichting de Haas,1,96989.69,96989.69
Brent de Mol,Games,Mans,1,45137.78,45137.78
Milan van der Mast,HR,Declercq-De Groof CV,1,67132.35,67132.35
Stef van Schevinghuizen-Smit,Games,Koninklijke Uphaus,1,99889.55,99889.55
Mohammed de Mol,Marketing,"De Ridder, De Pauw en Huybrechts VOF",1,76689.04,76689.04
Arthur Recers,IT,van Leeuwen BV,1,44507.89,44507.89
Aron Roukes,IT,"Maes, Van Rompaey en Adams VOF",1,75983.52,75983.52
Dion Kronenberg-Ariens,Finance,"Maertens, Segers en Rosseel BV",1,34903.49,34903.49
Joshua Michiels,IT,Meyer Bruder GmbH & Co. KG,1,43361.86,43361.86
Dani Rijcken,Marketing,Moensendijk Groep,1,58748.63,58748.63
Dani Rijcken,Marketing,Dobbelaere-Verbruggen CV,1,58748.63,58748.63
Esmee Wipstrik,Marketing,Oosterhek BV,1,73237.29,73237.29
Lorenzo Goderts,Finance,Hering Losekann GmbH,1,96820.43,96820.43
Lorenzo Goderts,Finance,Liebelt,1,96820.43,96820.43
Pieter van Dommelen,Marketing,Renner,1,84520.0,84520.0
Emir Breugelensis,Marketing,Hauffer Pergande AG & Co. KGaA,1,73115.48,73115.48
Tyler Joosten,Finance,Adecco,1,44315.02,44315.02
Nora Blees,IT,Kaul GbR,1,66687.52,66687.52
Lola van der Noot,HR,Klingelhöfer Christoph AG & Co. KGaA,1,96114.92,96114.92
Faas van der Stael,HR,Pieters van der Maes & Kleijse,1,70583.3,70583.3
Jayson van Gorp-Hermans,HR,De Clercq-Claes CV,1,39445.72,39445.72
Jayson van Gorp-Hermans,HR,Willems NV,1,39445.72,39445.72
Valerie Arnold-van Geest,Finance,Klemt Ladeck GmbH,1,76773.86,76773.86
Tom Kunen,Games,DAS,1,80451.94,80451.94
Tom Kunen,Games,Tintzmann GmbH,1,80451.94,80451.94
Merijn Verhoeven,Finance,Segebahn,1,75557.45,75557.45
Joey Blees,Finance,Tintzmann Kobelt GmbH,1,80254.71,80254.71
Amy Chrodtrud,Finance,Koninklijke Wolters,1,93885.31,93885.31
Berat Hakker,Finance,Tamsma & Wolfswinkel,1,45539.4,45539.4
Ties Mulders,HR,Weijters NV,1,56797.57,56797.57
Daniel Rietveld,Finance,Pieper GmbH,1,89974.0,89974.0
Daniel Rietveld,Finance,De Wachter-De Groof NV,1,89974.0,89974.0
Noah Speijer,IT,Krein,1,94710.36,94710.36
Noah Speijer,IT,van Clootwijck BV,1,94710.36,94710.36
Jan François,HR,Schweitzer Häring KG,1,72432.18,72432.18
Jan François,HR,Ullrich GmbH,1,72432.18,72432.18
Yassin Kleijse,HR,Ahold,1,97627.02,97627.02
Joris Eelman,Marketing,Dirk,1,96252.87,96252.87
Joris Eelman,Marketing,"Beeckman, Pattyn en Baert CV",1,96252.87,96252.87
Benjamin van Laon,Games,FleuraMetz,1,72307.82,72307.82
Nadine Kunen-van de Wal,IT,Royal Bruynzeels,1,57177.61,57177.61
Matthijs Galenzone,HR,Martens VOF,1,96129.04,96129.04
Charlotte Ariens Ansems,Finance,Beernink BV,1,94881.56,94881.56
Myrthe Heymans-Nedermeijer,HR,Preiß OHG mbH,1,91028.96,91028.96
Myrthe Heymans-Nedermeijer,HR,Förster,1,91028.96,91028.96
Maya Tuithof,Games,Accenture,1,98861.3,98861.3
Berat Wipstrik-Groen,HR,Janssen-Van Praet CommV,1,42793.2,42793.2
Selena Laffray,HR,Stichting van de Elzas,1,72794.05,72794.05
Jack van de Ven,Marketing,"Singh, Goossens en De Rycke NV",1,64958.88,64958.88
Stefan Roodesteijn,Games,"Boonen, Martens en Vervoort NV",1,55842.9,55842.9
Elise Vegt-Kosten,Games,"Van den Eynde, Degroote en Van Damme NV",1,70273.48,70273.48
Luuk Arens,Finance,Stichting Arnold,1,46664.52,46664.52
Vincent Mathurin,Games,van Nus & Verhaar,1,44933.21,44933.21
Vincent Mathurin,Games,Löffler Kitzmann GmbH & Co. OHG,1,44933.21,44933.21
Vera Wolters,IT,Royal Cant,1,63660.33,63660.33
Noah Schellekens,IT,Schacht,1,49655.4,49655.4
Aron Roukes,IT,Royal van Beek,1,75983.52,75983.52
Joshua Michiels,IT,Royal van Dokkum,1,43361.86,43361.86
Azra de Grunt,Marketing,Bohnbach Rosemann KGaA,1,96145.23,96145.23
Azra de Grunt,Marketing,Blümel GbR,1,96145.23,96145.23
Joris le Luc,Games,Baetens-Tanghe VOF,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Stichting Spier,1,44127.39,44127.39
Dani Rijcken,Marketing,Geisel,1,58748.63,58748.63
Dani Rijcken,Marketing,Schenk GbR,1,58748.63,58748.63
Esmee Wipstrik,Marketing,Royal Jochems,1,73237.29,73237.29
Nora Blees,IT,Zahn AG & Co. KG,1,66687.52,66687.52
Thijs Gruijl,Marketing,Royal van Tuijl,1,84178.45,84178.45
Maartje Vandenbergh,HR,Johann,1,44414.67,44414.67
Lola van der Noot,HR,Koninklijke Coret-Coredo,1,96114.92,96114.92
Liz van Hostaden,IT,Kade AG,1,64619.58,64619.58
Noor van Henegouwen,Games,Deprez-Maes VOF,1,68721.94,68721.94
Ali Hollander,IT,Naser Stiftung & Co. KGaA,1,99653.96,99653.96
Alexander Muijs,Games,van Wickerode BV,1,77389.49,77389.49
Gijs Ghoerle-van der Leek,HR,Grein Groth,1,84489.53,84489.53
Alexander van Ooyen-Arnold,IT,Dewaele-Claes CommV,1,93859.22,93859.22
Bente Groote,IT,Walter,1,62646.44,62646.44
Carlijn Jacquot,IT,Pruschke Mühle Stiftung & Co. KG,1,67743.27,67743.27
Berat Hakker,Finance,"Mertens, Rottiers en Geerts CV",1,45539.4,45539.4
Vincent Bouhuizen,Finance,"Coenen, De Boeck en Van den Broeck NV",1,87128.54,87128.54
Valentijn Buijs,IT,Royal Vermeulen,1,68194.34,68194.34
Jan François,HR,"Callewaert, Pieters en Claeys BV",1,72432.18,72432.18
Azra Claesner,Marketing,van der Hoeven NV,1,48783.07,48783.07
Joris Eelman,Marketing,Willems van Lier & Bouwhuisen,1,96252.87,96252.87
Sophie Ketting-van de Berg,HR,Peeters CV,1,97188.12,97188.12
Laura Beijring-Broek,Marketing,Kambs,1,53837.12,53837.12
Charlotte Ariens Ansems,Finance,Rogner KG,1,94881.56,94881.56
Koen van Evelingen,IT,"Dierckx, Mees en Degroote BV",1,36978.84,36978.84
Selena Laffray,HR,Ladeck Herrmann AG & Co. KG,1,72794.05,72794.05
Selena Laffray,HR,van Bovenen Groep,1,72794.05,72794.05
Jack van de Ven,Marketing,Schüler Zobel GmbH & Co. KG,1,64958.88,64958.88
Jordy Kosten,Marketing,Proost CV,1,79127.83,79127.83
Stefan Roodesteijn,Games,Trüb Stiftung & Co. KGaA,1,55842.9,55842.9
Stefan Roodesteijn,Games,van Asten & Mansveld,1,55842.9,55842.9
Elize de Groot,HR,de Swart NV,1,96989.69,96989.69
Elize de Groot,HR,Bachmann GbR,1,96989.69,96989.69
Elise Vegt-Kosten,Games,Moors-De Clercq NV,1,70273.48,70273.48
Elise Vegt-Kosten,Games,Werdes & Rouwenhorst,1,70273.48,70273.48
Milan van der Mast,HR,Henck Drubin GmbH,1,67132.35,67132.35
Stef van Schevinghuizen-Smit,Games,Reising,1,99889.55,99889.55
Luuk Arens,Finance,Adler,1,46664.52,46664.52
Quinn Mulder,HR,Theodoor Gilissen,1,58046.88,58046.88
Vera Wolters,IT,"Vandevelde, De Vos en Coppens BV",1,63660.33,63660.33
Noah Schellekens,IT,Roht e.G.,1,49655.4,49655.4
Noah Schellekens,IT,Hellwig GmbH,1,49655.4,49655.4
Phileine Stamrood,Games,Stichting van Westfalen,1,50421.79,50421.79
Rosa Kuipers,Marketing,"Michiels, Maes en Van Praet CV",1,37606.9,37606.9
Joshua Michiels,IT,De Bock-De Cock NV,1,43361.86,43361.86
Joris le Luc,Games,Desmet NV,1,49599.19,49599.19
Joris le Luc,Games,Huyghe CV,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Striebitz,1,44127.39,44127.39
Vajèn Willems-Adriaensdr,Games,Neureuther,1,65506.6,65506.6
Vajèn Willems-Adriaensdr,Games,"Van de Velde, Claus en Moens NV",1,65506.6,65506.6
Lorenzo Goderts,Finance,Tröst KG,1,96820.43,96820.43
Jesper Niermann,Finance,Boer & Lambregt,1,53690.67,53690.67
Tyler Joosten,Finance,"Van den Bossche, Schoofs en Mertens CommV",1,44315.02,44315.02
Nora Blees,IT,Jäkel,1,66687.52,66687.52
Thijs Gruijl,Marketing,Segebahn,1,84178.45,84178.45
Zeynep Greij,Finance,Welf & de Koning,1,40895.58,40895.58
Zeynep Greij,Finance,"Jonckheere, De Smet en Janssens VOF",1,40895.58,40895.58
Lola van der Noot,HR,Meert BV,1,96114.92,96114.92
Julia Wilcken,Games,De Bondt CV,1,98115.08,98115.08
Faas van der Stael,HR,Royal Schagen,1,70583.3,70583.3
Faas van der Stael,HR,"Geerts, Vanhee en Willems NV",1,70583.3,70583.3
Valerie Arnold-van Geest,Finance,Rogge,1,76773.86,76773.86
Sophia Engels,Finance,Gierschner AG,1,91293.47,91293.47
Sophia Engels,Finance,Segebahn,1,91293.47,91293.47
Joey Blees,Finance,Tins & Veltman,1,80254.71,80254.71
Gijs Ghoerle-van der Leek,HR,le Gallen Groep,1,84489.53,84489.53
Gijs Ghoerle-van der Leek,HR,Royal van de Wiel,1,84489.53,84489.53
Amy Chrodtrud,Finance,De Wulf-Feys VOF,1,93885.31,93885.31
Berat Hakker,Finance,Stettyn BV,1,45539.4,45539.4
Valentijn Buijs,IT,van Haarlem Groep,1,68194.34,68194.34
Valentijn Buijs,IT,"Vandenbussche, Van Genechten en Vercammen CV",1,68194.34,68194.34
Merel Rippey,HR,Käster AG & Co. OHG,1,44297.19,44297.19
Jan François,HR,Ceulemans-De Schryver CV,1,72432.18,72432.18
Yassin Kleijse,HR,Schmiedt KG,1,97627.02,97627.02
Benjamin van Laon,Games,Hahn Schmidt GmbH & Co. KG,1,72307.82,72307.82
Benjamin van Laon,Games,Maes VOF,1,72307.82,72307.82
Riley Blokland-Kleibrink,HR,van Loon & van Mare,1,57514.03,57514.03
Vince le Gallen-van der Veen,IT,Henschel AG & Co. KGaA,1,67441.72,67441.72
Dylan Kok-Kerkhof,IT,Bender AG,1,94432.14,94432.14
Sophie Ketting-van de Berg,HR,Verkade,1,97188.12,97188.12
Matthijs Galenzone,HR,"Dewaele, Maes en De Backer BV",1,96129.04,96129.04
Matthijs Galenzone,HR,De Clercq-Vermeire VOF,1,96129.04,96129.04
Senna Zuidweg,HR,Brouwers-Van den Eynde BV,1,80787.64,80787.64
Jack van de Ven,Marketing,van der Horst BV,1,64958.88,64958.88
Elize de Groot,HR,De Groote NV,1,96989.69,96989.69
Elise Vegt-Kosten,Games,Eberth Biggen KGaA,1,70273.48,70273.48
Brent de Mol,Games,"Geudens, Van Damme en Peeters CommV",1,45137.78,45137.78
Stef van Schevinghuizen-Smit,Games,Pieters van der Maes BV,1,99889.55,99889.55
Faas Haring,Finance,Kropman Installatietechniek,1,43985.41,43985.41
Vera Wolters,IT,Barth Klingelhöfer GmbH,1,63660.33,63660.33
Noah Schellekens,IT,van der Spaendonck & Brumleve,1,49655.4,49655.4
Rosa Kuipers,Marketing,Scheuermann Seidel GbR,1,37606.9,37606.9
Joris le Luc,Games,Delaere-Van Dooren VOF,1,49599.19,49599.19
Emily Coreth von und zu Coredo und Starkenberg,Finance,Timmermans CV,1,44127.39,44127.39
Emily Coreth von und zu Coredo und Starkenberg,Finance,Segers VOF,1,44127.39,44127.39
Dani Rijcken,Marketing,Matthijs VOF,1,58748.63,58748.63
Charlotte Belpere,IT,Warner Bros/Eyeworks,1,85633.32,85633.32
Pieter van Dommelen,Marketing,Pruschke Langern AG,1,84520.0,84520.0
Emir Breugelensis,Marketing,Schulz GmbH & Co. OHG,1,73115.48,73115.48
