id,caller_id,company,recipient,age,country,product_sold,quantity
1817,70,Sanders & Nollee,Luca Weerdenburg,42,Netherlands,Flyer,15
1818,78,Nuon,Laura Oennen-Blom,39,Netherlands,Logo Design,14
1819,96,Dowerg,Erdal Weinhold B.Eng.,50,Germany,Keyboard,27
1820,47,GGN,Felix van Dongen-Brands,36,Netherlands,Monitor,47
1821,89,Koninklijke Mansveld,Joep Lemmens,49,Netherlands,Monitor,5
1822,2,Hölzenbecher Gehringer GmbH,Dana Kallert-Bloch,29,Germany,Mouse,45
1823,16,Gute Eckbauer GmbH & Co. OHG,Prof. Karl-Hans Gotthard,34,Germany,Webcam,29
1824,59,Merckx NV,Albert Tanghe Mertens,51,Belgium,Flyer,23
1825,39,Hesse GmbH & Co. OHG,Hatice Beyer B.Sc.,50,Germany,Router,35
1826,7,Raes CV,Lowie Moonen,22,Belgium,Billboard,36
1827,15,van Cuijck & de Reede,Renske van den Nieuwenhuijsen,24,Netherlands,Social Media Ad,26
1828,56,Vandenberghe BV,Greta Claes,35,Belgium,Scanner,44
1829,10,Preiß GbR,Friedlinde Trapp,50,Germany,Keyboard,10
1830,22,Bronder BV,Aron Konings,58,Netherlands,Sign,30
1831,57,Blom & van Susa,Vincent Cadefau-Hulskes,32,Netherlands,Webcam,4
1832,53,Rogge Knappe AG & Co. KG,Elwira Stumpf,53,Germany,Flyer,9
1833,69,Bärer Bohlander e.G.,Babette Meister,60,Germany,Website Design,11
1834,13,Hertrampf Haering OHG mbH,Telse Wähner,54,Germany,Scanner,42
1835,43,van Gent BV,Riley Segerszoen,23,Netherlands,Poster,39
1836,4,"De Ryck, Janssens en Loos CV",Henri Janssen,45,Belgium,Scanner,13
1837,35,Verlinden-Moens NV,Bruno Meeus,51,Belgium,Brochure,30
1838,75,Nerger Thies AG,Aribert Jopich,38,Germany,Social Media Ad,29
1839,100,Schokman BV,Pleun Doornhem,25,Netherlands,Mouse,23
1840,92,"Smet, Willems en Cuypers VOF",Ivo Bracke Schepers,21,Belgium,Flyer,21
1841,41,"Dockx, Stas en Meert BV",Jasper Willekens,36,Belgium,Scanner,35
1842,32,"Smits, Van Hulle en Goossens VOF",Carine Breugelmans,42,Belgium,Brochure,33
1843,92,Eigenwillig Lehmann AG & Co. KGaA,Gottlieb Jockel,28,Germany,Mouse,13
1844,31,Driesen CommV,Luc Verhoeven,56,Belgium,Monitor,40
1845,97,van Noordeloos & Waardeloo,Matthias Lambregt,40,Netherlands,Logo Design,17
1846,94,Loos Buchholz GbR,Prof. Marisa Schomber,60,Germany,Laptop,8
1847,23,Beckmann Stiftung & Co. KGaA,Cathleen Wirth-Schlosser,44,Germany,Scanner,7
1848,14,Schönland KGaA,Violetta Trommler,38,Germany,Monitor,32
1849,36,"Thijs, Jacobs en Kaur BV",Marcel Claessens,47,Belgium,Webcam,3
1850,68,Seip,Karl-Heinz Trüb-Tlustek,27,Germany,Flyer,1
1851,44,Verbist CommV,Debbie Jans,45,Belgium,Billboard,23
1852,95,Otte Groep,Anne Brandt-van der Horst,56,Netherlands,Banner,45
1853,15,Dejonghe-De Decker NV,Mila Jacobs,21,Belgium,Website Design,22
1854,97,Rietveld BV,Bibi Bave,44,Netherlands,Banner,29
1855,34,Wouters Groep,Carlijn Bosch,31,Netherlands,Sign,48
1856,92,Schmidtke Junk Stiftung & Co. KG,Hüseyin Atzler B.Eng.,34,Germany,Brochure,27
1857,34,Demeulenaere-Wynants CV,Rita De Leeuw,59,Belgium,Website Design,30
1858,97,"Beeckman, Willems en Mertens NV",Nora De Keyser,53,Belgium,Social Media Ad,7
1859,55,Salz,Univ.Prof. Lisa Schmidtke B.A.,31,Germany,Poster,36
1860,66,"Theunis, Van Loock en Neirynck VOF",Anita Declercq,36,Belgium,Headset,31
1861,7,Dorsman NV,Luc Jansen,57,Netherlands,Scanner,48
1862,77,"Van den Brande, De Waele en Stevens BV",Sara Bogaerts,28,Belgium,Poster,33
1863,95,van Enschot Groep,Benthe Timmerman,35,Netherlands,Headset,46
1864,43,Segebahn,Lucia Albers-Beckmann,44,Germany,Laptop,47
1865,42,"Mertens, Pieters en Vanderheyden NV",Simonne Lauwers,49,Belgium,Keyboard,2
1866,66,Jungfer Ernst AG & Co. OHG,Ehrentraud Scholtz,58,Germany,Billboard,15
1867,64,Mahieu-Claus BV,Luc Verhaegen,20,Belgium,Flyer,7
1868,76,De Clercq-Vermeire VOF,Eddy Ali,49,Belgium,Sign,44
1869,5,de Kale & Lamotte,Esmée Van Bragt,43,Netherlands,Business Card,15
1870,76,Klotz Kaul KG,Anett Ladeck,38,Germany,Webcam,35
1871,9,Royal Hulskes,Loïs Brandon,32,Netherlands,Headset,41
1872,78,Martens Groep,Mia Booden,28,Netherlands,Logo Design,20
1873,59,Plath AG,Francisco Rust,55,Germany,Logo Design,34
1874,99,Vermeersch CV,Sophie De Smet,24,Belgium,Poster,46
1875,98,Plath GmbH & Co. OHG,Hans-Willi Haering B.A.,47,Germany,Keyboard,32
1876,13,Bauwens-Peeters BV,Hilde Rombaut,35,Belgium,Keyboard,28
1877,7,Schaaf,Marita Mende,41,Germany,Social Media Ad,9
1878,23,"Verschueren, Engelen en Vandendriessche BV",Lorenzo Maertens,59,Belgium,Webcam,36
1879,76,"Van Nuffel, Adriaenssens en Timmermans BV",Caroline De Clercq,59,Belgium,Logo Design,30
1880,31,Stey GmbH & Co. KG,Marta Weinhage,31,Germany,Brochure,2
1881,43,Kaul AG,Karl Otto,26,Germany,Website Design,12
1882,94,Koninklijke Gerritse,Jade Smits,38,Netherlands,Headset,4
1883,85,Willems NV,Luc Van Dijck,54,Belgium,Poster,29
1884,81,Matthäi GbR,Zehra Noack MBA.,19,Germany,Desktop,19
1885,25,Holt Zimmer GmbH,Zoltan Barkholz,19,Germany,Printer,47
1886,27,Heser AG & Co. KGaA,Renate Gude,50,Germany,Webcam,7
1887,75,"Smits, De Schutter en Maes NV",Raphaël Van Impe,59,Belgium,Headset,34
1888,42,De Cuyper CV,Eric Heylen,35,Belgium,Keyboard,44
1889,89,Atzler Hövel GmbH & Co. OHG,Sabri Hartmann-Hornich,48,Germany,Keyboard,40
1890,94,Jungfer,Enrico Wagner,31,Germany,Laptop,17
1891,29,Fritsch Geißler AG & Co. KGaA,Ryszard Hecker-Kreusel,50,Germany,Webcam,21
1892,62,Royal Pons,Rafael de Jode Vastraedsd,26,Netherlands,Business Card,15
1893,37,Essent,Niek Middelkoop-van Veen,38,Netherlands,Logo Design,5
1894,13,"Bourgondië, van & Pison",Lynn de Bont-die Bont,41,Netherlands,Printer,10
1895,37,van Boven NV,Lynn Zevenboom,49,Netherlands,Billboard,28
1896,77,de Jonge & van Boven,Abel Thatcher-de Strigter,50,Netherlands,Billboard,17
1897,10,Ruppert,Gaetano Stiebitz,40,Germany,Monitor,16
1898,39,Reichmann Speer GmbH & Co. OHG,Carmela Cichorius,29,Germany,Printer,11
1899,32,Barth Warmer e.G.,Wilhelm Dussen van,30,Germany,Flyer,19
1900,33,Stichting Weijters,Quinten Klein-Bouwhuisen,52,Netherlands,Laptop,11
1901,7,"Deceuninck, Van der Linden en Demuynck BV",Piotr De Smet,36,Belgium,Webcam,45
1902,28,Bärer Wulff Stiftung & Co. KG,Rudolph Stiffel,26,Germany,Poster,19
1903,7,Lachmann,Ing. Harri Pruschke B.Sc.,37,Germany,Desktop,10
1904,78,Lievens-Simons BV,Veerle Dierickx,35,Belgium,Router,4
1905,79,"Dierckx, De Greef en Tielemans BV",David Verstraete Verhoeven,44,Belgium,Printer,19
1906,12,Meyer Bruder GmbH & Co. KG,Dipl.-Ing. Harry Austermühle B.Sc.,41,Germany,Poster,13
1907,81,Ceva Logistics,Berend Dijkman,28,Netherlands,Scanner,17
1908,81,Briemer OHG mbH,Elizabeth Speer,52,Germany,Business Card,19
1909,78,"Jansen, Janssens en De Bock NV",Catherine Vermeiren,39,Belgium,Headset,29
1910,16,Stas-Vereecke BV,William Willems,26,Belgium,Scanner,48
1911,23,Michielsen NV,Chris Brouwer,46,Netherlands,Scanner,8
1912,68,Geisel Speer Stiftung & Co. KG,Annette Salz,18,Germany,Billboard,39
1913,14,De Keyser-Heyvaert CV,Jurgen Vanderheyden,35,Belgium,Website Design,35
1914,9,Ordina,Marijn Willems,35,Netherlands,Banner,43
1915,65,Rombouts-Declerck CV,Jacques Bruyninckx,26,Belgium,Billboard,48
1916,31,Kensy,Ottmar Hentschel B.Eng.,46,Germany,Mouse,41
1917,89,De Bruyn-Cools VOF,Paula Van Laere,37,Belgium,Billboard,13
1918,91,Gorlitz,Jennifer Röhricht,45,Germany,Banner,42
1919,7,Drub Henck AG & Co. KG,Igor Lindner,56,Germany,Social Media Ad,5
1920,50,Royal Lathrope,Kian Ariens,35,Netherlands,Keyboard,35
1921,93,Schlosser,Dipl.-Ing. Gretl Franke B.Eng.,51,Germany,Printer,18
1922,61,Förster,Dipl.-Ing. Constantin Hein,47,Germany,Printer,33
1923,70,Samyn CommV,Sandra Van Roy,55,Belgium,Flyer,32
1924,4,TUI,Jayson van den Broek,32,Netherlands,Desktop,37
1925,55,"Coppens, Vanneste en Stevens CV",Niels Sanders,25,Belgium,Printer,19
1926,83,Royal le Guellec,Lisa van Saksen,38,Netherlands,Router,41
1927,39,"Vandendriessche, Coppens en Decock NV",Kristof Van Camp,30,Belgium,Poster,30
1928,77,Royal Beernink,Jort Vos-Goyaerts van Waderle,40,Netherlands,Billboard,14
1929,63,Ahold,Mads Arens,45,Netherlands,Keyboard,45
1930,87,Puig & Spiker,Rosalie Michielsen,23,Netherlands,Keyboard,50
1931,100,Hiller,Slawomir Caspar,48,Germany,Webcam,3
1932,11,Unruoch Hunerik Groep,Melle van den Eerenbeemt,54,Netherlands,Mouse,11
1933,45,Wuyts VOF,Hans Mertens,25,Belgium,Logo Design,15
1934,10,Hartung,Eckhard Trommler B.Eng.,29,Germany,Billboard,45
1935,28,Lambregt & Wensen,Isa van de Veen-van Laar,44,Netherlands,Laptop,29
1936,96,Rohleder e.G.,Ing. Andre Nerger,36,Germany,Keyboard,24
1937,39,"Gillis, De Paepe en Van Acker CV",Emiel Simoens,44,Belgium,Laptop,36
1938,7,"Vanhee, Van Damme en Van Assche VOF",Anne Van Hecke,22,Belgium,Flyer,40
1939,41,Hermans-Willems BV,Tom Cornelis,23,Belgium,Social Media Ad,11
1940,17,Pearle,Hidde den Haag,28,Netherlands,Keyboard,18
1941,99,van Leeuwen BV,Boaz Janssen,52,Netherlands,Laptop,11
1942,22,Sire & Vos,Vincent van der Leek,29,Netherlands,Keyboard,31
1943,6,Standaert-Christiaens BV,Eric Van den Bergh,56,Belgium,Brochure,9
1944,53,Lelijveld Groep,Sylvie Rijcken,34,Netherlands,Banner,42
1945,45,Verheyden VOF,Maria De Pauw,58,Belgium,Sign,27
1946,66,Koninklijke Westerburg,Thijs van Veen,36,Netherlands,Router,35
1947,90,Ceulemans CV,Barbara Claesen,54,Belgium,Desktop,45
1948,34,van Soest & van Kuijc,Luca van den Wittenboer,58,Netherlands,Mouse,38
1949,32,Verwimp BV,Emiel Breugelmans,47,Belgium,Brochure,35
1950,77,SBM Offshore,Iris van der Laan,46,Netherlands,Banner,21
1951,60,Helmerhorst & Lijn,Aylin Hermans,55,Netherlands,Social Media Ad,39
1952,72,Löwer GmbH,Dipl.-Ing. Marija Rust,30,Germany,Webcam,22
1953,44,Werner Ullrich Stiftung & Co. KG,Sabri Hölzenbecher-Kroker,45,Germany,Business Card,16
1954,96,Bärer,Uwe Hettner,18,Germany,Headset,13
1955,28,Zahn Hörle GmbH,Volker Jockel,24,Germany,Banner,30
1956,68,van Bernicia & Moensendijk,Bryan Aschman,58,Netherlands,Flyer,31
1957,85,Stichting Vermeulen,Zeynep Reijers-Elsenaar,27,Netherlands,Poster,1
1958,81,Jüttner GmbH & Co. OHG,Ramona Kuhl,52,Germany,Monitor,29
1959,80,Ikea,Hendrik Tielemans,59,Netherlands,Social Media Ad,24
1960,2,Fröhlich AG & Co. KGaA,Suzanne Margraf-Oestrovsky,37,Germany,Brochure,35
1961,78,Rottiers CV,Jean Van de Walle,28,Belgium,Banner,28
1962,40,Stichting van der Heiden,Jort Berendse,43,Netherlands,Poster,29
1963,48,"Smolders, Van Looy en Colpaert CV",Silke Vandewalle,26,Belgium,Printer,41
1964,31,Fischer Winkler GbR,Helen Ruppert-Becker,39,Germany,Sign,8
1965,47,Vollbrecht Wesack GmbH,Rosina Adolph,48,Germany,Desktop,28
1966,48,"Dobbelaere, De Bock en Peeters VOF",Emma Wouters,52,Belgium,Mouse,19
1967,28,Hofmann AG & Co. KG,Prof. Roman Graf,44,Germany,Billboard,48
1968,20,Birnbaum AG & Co. OHG,Stefania Söding,42,Germany,Business Card,42
1969,87,"Van Dessel, Lenaerts en Knockaert CV",Ayse Bertels,27,Belgium,Billboard,38
1970,56,Weller Textor GmbH & Co. KGaA,Prof. Swetlana Weimer MBA.,47,Germany,Website Design,39
1971,71,Somers-Buysse CV,Natalie Mahieu,29,Belgium,Desktop,31
1972,67,"Vissers, Luyten en Vandekerckhove VOF",Maarten De Coninck De Coninck,32,Belgium,Poster,44
1973,49,Kaur-Put CommV,Jean-Marie Van Hove,54,Belgium,Headset,36
1974,78,"Deckers, Luyten en Michielsen CommV",Cecilia Van den Bossche Verheyden,59,Belgium,Poster,38
1975,68,Simons & Jorrisen,Karlijn Everde,46,Netherlands,Laptop,13
1976,28,van den Broek & Spier,Samuel Kolster,40,Netherlands,Social Media Ad,17
1977,38,Royal Recers,Frederique Meijer-Boetet,28,Netherlands,Scanner,34
1978,63,"Depoorter, Mestdagh en De Wulf CommV",Lydia Vandevelde,40,Belgium,Desktop,47
1979,4,Pieper,Dipl.-Ing. Alexei Hauffer,47,Germany,Website Design,22
1980,47,Graf Fröhlich GmbH & Co. OHG,Prof. Liesa Heinrich MBA.,18,Germany,Desktop,27
1981,100,Bolzmann Hertrampf KG,Frau Dorothee Neuschäfer,27,Germany,Social Media Ad,35
1982,90,Caldic,Marinus Köster,53,Netherlands,Sign,44
1983,72,Moens-Vergauwen CV,Gaëlle Vandaele,37,Belgium,Keyboard,4
1984,60,Schulz Söding GmbH & Co. OHG,Natalie Bauer,18,Germany,Webcam,7
1985,47,Schakelaar & van der Laan,Lara van Dommelen,28,Netherlands,Desktop,38
1986,77,Hettner Mangold AG & Co. OHG,Dr. Rosita Butte,45,Germany,Sign,43
1987,12,Emerson Electric Nederland,Jim Dorsman-de Nijs,59,Netherlands,Scanner,50
1988,3,Van Landeghem CommV,Matthias Verwimp,25,Belgium,Banner,47
1989,23,Scardino Groep,Liz de Heer,19,Netherlands,Router,39
1990,87,van Klaarwater & van Noordeloos,Mick Spiker,24,Netherlands,Laptop,4
1991,1,Wipstrik NV,Boris Paillet,36,Netherlands,Banner,32
1992,70,Stichting van den Velden,Jesse Woudenberg,52,Netherlands,Poster,41
1993,95,De Vuyst CommV,Mario Van Loo,35,Belgium,Laptop,49
1994,53,Seip e.V.,Marc Gutknecht-Heser,43,Germany,Mouse,24
1995,26,Brand Loyalty Group,Indy Kloppert,38,Netherlands,Printer,34
1996,87,Van Baelen VOF,Pieter Boonen,55,Belgium,Webcam,15
1997,47,Acer,Collin le Luc,50,Netherlands,Banner,45
1998,76,Janssens-Wouters NV,Liliane Christiaens,49,Belgium,Keyboard,7
1999,66,Stichting Uittenbosch,Liam Kronenberg,21,Netherlands,Poster,4
2000,21,Schüler,Geza Hethur B.Eng.,24,Germany,Desktop,1
2001,30,Mosemann GmbH,Univ.Prof. Rahel Kusch,46,Germany,Headset,16
2002,72,Biggen,Herr Jovan Losekann B.A.,20,Germany,Mouse,48
2003,70,Eimer Bohlander KG,Stefania Schaaf MBA.,57,Germany,Poster,14
2004,17,Fiat Chrysler Automobiles,Leon Giselmeyer,46,Netherlands,Router,44
2005,55,Weller AG & Co. KG,Prof. Susana Nohlmans,29,Germany,Poster,49
2006,41,Ernst,Prof. Mirco Hering MBA.,35,Germany,Brochure,28
2007,48,Maes VOF,Jan Troch,31,Belgium,Mouse,32
2008,84,Winkler GbR,Univ.Prof. Jörg Schäfer B.Eng.,35,Germany,Keyboard,17
2009,5,"Hellemans, Willems en Van den Bossche NV",Jessica Van den Bossche Cuyvers,43,Belgium,Mouse,48
2010,64,Drub KG,Ing. Dorothea Gunpf,28,Germany,Scanner,12
2011,74,Royal Wilson,Lara van der Steen,32,Netherlands,Scanner,8
2012,56,Tielemans NV,Mats Van Assche,27,Belgium,Webcam,12
2013,95,Van Laere BV,John Mertens,22,Belgium,Mouse,1
2014,56,Rombouts NV,Franciscus De Vuyst,53,Belgium,Social Media Ad,7
2015,54,"Van Dyck, Van Goethem en Vermeersch CV",Denise De Bie,50,Belgium,Poster,37
2016,87,Jansen & van Klaarwater,Jan Boers,59,Netherlands,Banner,33
2017,14,Junken Ring Stiftung & Co. KGaA,Hansgeorg Römer,27,Germany,Social Media Ad,24
2018,2,"De Bie, Van den Bergh en Lenaerts VOF",Patrick De Wachter De Decker,57,Belgium,Headset,2
2019,99,Janssens CommV,Gerda Vercammen,37,Belgium,Keyboard,18
2020,43,"Adriaensen, Somers en De Greef VOF",Sandra Gillis,27,Belgium,Keyboard,28
2021,31,"Willekens, Laureys en Jacobs NV",Wim Van Poucke Deckers,40,Belgium,Business Card,20
2022,44,van de Eerenbeemt Groep,Sophia de Beer,24,Netherlands,Poster,8
2023,1,Janssens VOF,Erik De Clercq,33,Belgium,Printer,38
2024,75,"Yilmaz, Vermeulen en Coene NV",Erwin Timmermans Thys,37,Belgium,Monitor,11
2025,53,Etzold,Paulo Hauffer B.Sc.,51,Germany,Website Design,48
2026,20,Corstiaens Groep,Jet van der Leek,60,Netherlands,Billboard,10
2027,32,Köster AG,Iwona Paffrath,23,Germany,Poster,44
2028,58,Stichting Scheffers,Imke Joosten,23,Netherlands,Flyer,8
2029,38,van der Linden Groep,Fiene de Keijser,30,Netherlands,Billboard,46
2030,62,van der Noot & Ouwerkerk,Jules van Berkel,31,Netherlands,Webcam,42
2031,19,"De Waele, Rombaut en Faes BV",Robert Van Nuffel,27,Belgium,Business Card,21
2032,45,Schenk KG,Rosemarie Scheuermann,42,Germany,Sign,47
2033,83,Loos CV,Carolina De Leeuw Jansen,60,Belgium,Banner,19
2034,60,"Van den Bosch, Callens en De Clerck BV",Annelies De Meester,33,Belgium,Business Card,46
2035,51,van Vlaanderen & de Swart,Sil Weylant,39,Netherlands,Monitor,34
2036,56,Säuberlich,Dipl.-Ing. Ramona Wesack,42,Germany,Headset,37
2037,77,Royal van der Laar,Alyssa van der Kaay,32,Netherlands,Monitor,32
2038,86,Nerger,Freddy Wohlgemut,36,Germany,Webcam,26
2039,26,Velderman NV,Lot Fredriks,20,Netherlands,Webcam,24
2040,68,AkzoNobel,Job Zwijsen,58,Netherlands,Monitor,11
2041,99,Killer Stahr GmbH,Mehdi Schottin,48,Germany,Desktop,32
2042,47,"Lenaerts, De Jonghe en Thys BV",Marie-Louise Van Looveren,21,Belgium,Headset,10
2043,4,Ring Müller GmbH & Co. KGaA,Univ.Prof. Hubert Beier B.Eng.,25,Germany,Scanner,14
2044,22,"Rombaut, Bogaert en Braem BV",Vanessa Lambrecht,27,Belgium,Scanner,2
2045,91,Fliegner,Anthony Rosenow,28,Germany,Logo Design,37
2046,77,Rörricht Löffler GmbH,Dr. Niklas Wagenknecht B.Eng.,46,Germany,Brochure,39
2047,11,Segers-Vervaeke BV,Marc Cuyvers,27,Belgium,Mouse,46
2048,59,Appelman Groep,Thijmen Groen-Schenk,25,Netherlands,Router,16
2049,12,Willems CV,Marcel Verlinden,39,Belgium,Poster,37
2050,69,ITM Group,Emily Claassen,48,Netherlands,Printer,10
2051,51,van Leeuwen & Ligtvoet,Mustafa Saxo,47,Netherlands,Flyer,20
2052,49,Royal Gerritse,Vera Smith,60,Netherlands,Social Media Ad,32
2053,63,Spies & Jansen,Cornelia van Beeck Beeckmans,60,Netherlands,Poster,28
2054,36,Royal van Formbach,Jurre Frankhuizen,52,Netherlands,Printer,37
2055,100,Thies e.V.,Telse Ullmann,36,Germany,Poster,49
2056,80,Andries-Driesen NV,Sofie Timmermans,56,Belgium,Poster,18
2057,22,De Witte CV,Hanna Dierickx,39,Belgium,Webcam,43
2058,52,Vogt GmbH,Margita Schmiedecke,31,Germany,Desktop,27
2059,23,Wernecke AG,Saskia Lorch,35,Germany,Logo Design,45
2060,80,Ceulemans CommV,Lucien Vervaeke,37,Belgium,Router,27
2061,31,Sabbe-Van den Brande NV,Francis Naessens Declercq,55,Belgium,Brochure,23
2062,74,Stichting van Luinenburg,Indy Peterse-Hekker,59,Netherlands,Keyboard,43
2063,50,Kensy,Jochen Stumpf B.Eng.,20,Germany,Billboard,15
2064,36,Stichting Freshour,Naud Lorreijn,42,Netherlands,Flyer,2
2065,87,Weinhage Römer GmbH & Co. KG,Heini Heinz,41,Germany,Poster,12
2066,13,Austermühle AG & Co. OHG,Christof Kallert,26,Germany,Billboard,46
2067,50,Bruder GmbH,Dr. Rafael Pärtzelt,48,Germany,Mouse,21
2068,4,"Meeus, Leys en Segers NV",Bart Willems,45,Belgium,Router,17
2069,29,Ouwel Groep,Linn Tielemans,33,Netherlands,Billboard,7
2070,53,Meyer Heuser AG,Alla Faust,26,Germany,Logo Design,10
2071,68,Höfig Ziegert AG,Jeannette Junk,41,Germany,Poster,13
2072,32,Henk Ladeck GbR,Reinhart Salz,34,Germany,Webcam,1
2073,88,"Lambrechts, Pattyn en Janssens VOF",Sharon Desmet,49,Belgium,Social Media Ad,31
2074,58,Ruppersberger,Reginald Etzler-Etzler,60,Germany,Mouse,16
2075,84,"Vanderstraeten, Van Acker en Bekaert NV",Natacha Belmans,57,Belgium,Headset,37
2076,32,Ullrich,Raissa Weinhold,39,Germany,Laptop,23
2077,48,Esso,Sepp Jorrisen,28,Netherlands,Website Design,30
2078,45,"Vandeputte, Devos en Peeters NV",Robert Willems,25,Belgium,Monitor,4
2079,96,Verbeek NV,Yassin Knuf-Kok,34,Netherlands,Website Design,26
2080,40,Eigenwillig Schönland GmbH & Co. OHG,Luzie Junk,52,Germany,Sign,30
2081,7,De Smedt CV,Marie-Louise Bossuyt,51,Belgium,Social Media Ad,41
2082,31,Vanbrabant NV,Robin Yilmaz,54,Belgium,Mouse,37
2083,10,De Paepe VOF,Maryam Houben,23,Belgium,Flyer,26
2084,58,Mangold,Univ.Prof. Svetlana Flantz,24,Germany,Router,46
2085,49,Juncken,Heidelinde Röhrdanz-Patberg,38,Germany,Keyboard,21
2086,78,AVR Afvalverwerking,Nout Everts,32,Netherlands,Business Card,44
2087,32,Reuter,Dr. Ali Losekann,30,Germany,Laptop,36
2088,64,Schweitzer,Adam Rogge,58,Germany,Banner,28
2089,34,Sorgatz,Annamaria Börner-Bähr,20,Germany,Laptop,28
2090,92,Audax,Vince Helmerhorst,38,Netherlands,Printer,27
2091,97,"Baert, Raeymaekers en Sterckx CommV",Petra De Moor,19,Belgium,Scanner,33
2092,75,Schacht AG,Prof. Karsten Sontag,20,Germany,Website Design,4
2093,93,"Rutten, De Smedt en Nuyts CommV",Filip Cox,35,Belgium,Billboard,30
2094,71,Celis NV,Joran Verlinden,38,Belgium,Keyboard,48
2095,67,Bidvest Deli XL,Mehmet van Arnsberg,37,Netherlands,Keyboard,44
2096,46,Multi Corporation,Pippa van Gelder,35,Netherlands,Billboard,27
2097,37,Stichting Geerts,Merel Mater,46,Netherlands,Headset,17
2098,88,Klemt AG,Stefan Zimmer,43,Germany,Banner,7
2099,27,Lange Stroh GmbH,Ilse Weimer-Heinrich,43,Germany,Mouse,16
2100,36,"Wouters, Janssens en Ahmed VOF",Francine Wauters,21,Belgium,Printer,42
2101,8,Müller Meister GmbH,Kerstin Hartung,21,Germany,Business Card,42
2102,12,Meyer KG,Univ.Prof. Janett Ruppersberger MBA.,25,Germany,Banner,7
2103,51,de Grunt & de Backer,Quinn van Mispelen-Emmen,31,Netherlands,Logo Design,40
2104,68,Kühnert Freudenberger KG,Margaretha Stey,49,Germany,Mouse,47
2105,26,Henschel AG,Anni Krause B.Eng.,57,Germany,Mouse,22
2106,52,Verhaeghe BV,Kiara Goris,28,Belgium,Business Card,42
2107,71,Krebs Dietz KG,Ferenc Siering,37,Germany,Keyboard,28
2108,46,Zwijsen & Hulskes,Evie van Berkel-Ouwel,53,Netherlands,Desktop,17
2109,17,"Van Dooren, Braem en De Vos CV",Luca Lauwers,50,Belgium,Banner,18
2110,62,De Wolf-De Rycke VOF,Luc De Backer Lambrecht,53,Belgium,Router,1
2111,21,Fritsch Reinhardt AG,Heribert Gierschner B.A.,22,Germany,Scanner,33
2112,83,Houben-Declercq CommV,Evelien Leys,23,Belgium,Sign,49
2113,51,"Coppens, Hermans en Braem NV",Peter Decoster,54,Belgium,Logo Design,17
2114,13,"Vandeputte, De Cock en Van den Broeck CV",Jonathan Fransen,18,Belgium,Business Card,31
2115,87,Desmedt NV,Christiane Dubois,39,Belgium,Billboard,19
2116,5,ArboNed,Phileine Everde,27,Netherlands,Monitor,7
2117,63,Wilms Weiß GmbH,Veronica Kaul,42,Germany,Mouse,1
2118,73,Thys-Desmet NV,Gert Bogaerts,20,Belgium,Brochure,43
2119,13,Brenntag Nederland,Tessa van Oudewater-Stinis,26,Netherlands,Brochure,32
2120,99,Staples Nederland,Sam Merckx-van de Darnau,28,Netherlands,Mouse,43
2121,19,Römer KG,Stanislaus Karge,49,Germany,Poster,14
2122,40,Lambrecht CommV,Roger De Greef,33,Belgium,Mouse,19
2123,93,van de Eerenbeemt BV,Luna Rackham,37,Netherlands,Mouse,1
2124,13,Speijer NV,Philip Schakelaar-van Berkum,51,Netherlands,Banner,17
2125,49,Heidrich,Frau Doreen Täsche,59,Germany,Logo Design,2
2126,31,Metz,Gordana Drewes-Naser,36,Germany,Router,39
2127,88,Bartels Groep,Jet Bouhuizen,27,Netherlands,Mouse,35
2128,28,Kostolzin GmbH & Co. KG,Prof. Wendelin Adler B.A.,46,Germany,Desktop,32
2129,41,"Cornelis, Claeys en De Clerck BV",Ann Thys,49,Belgium,Desktop,28
2130,93,van der Horst & Claesdr,Zoey Draaisma,48,Netherlands,Logo Design,21
2131,82,Kitzmann,Prof. Ricarda Klapp,34,Germany,Webcam,47
2132,93,Bollen CommV,Dirk Heremans,34,Belgium,Desktop,49
2133,52,Stichting Olthof,Imke Stook,37,Netherlands,Laptop,43
2134,79,Thies,Hannah Hornich,51,Germany,Billboard,2
2135,82,Bogaert-De Jonghe VOF,Hannelore Van de Velde,30,Belgium,Poster,45
2136,63,Royal Persijn,Guusje Mathieu-Billung,23,Netherlands,Router,4
2137,28,Koninklijke Stinis,Madelief de Jong,29,Netherlands,Social Media Ad,49
2138,52,Tamsma & Wolfswinkel,Liz van Gils,42,Netherlands,Logo Design,38
